Situacao;Codigo favorecido;Favorecido;Descricao da fonte de recursos;Objeto;Valor inicial do instrumento;Valor do acrescimo ou reducao;Valor atualizado do instrumento;Valor pago;Descricao do orgao executor;Descricao da unidade orcamentaria executora;Descricao de programa;Descricao da modalidade de aplicacao;Descricao da natureza da despesa
ATIVO;2,35E+13;CLAUFRAN SEGURANCA PATRIMONIAL LTDA ME;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PARA AS UNIDADES DE SAUDE DA CAP 3.3;1321262.4;0;1321262.4;0;COORDENADORIA GERAL DE ATENÇÃO PRIMÁRIA DA AP3.3;COORDENADORIA GERAL DE ATENÇÃO PRIMÁRIA DA AP3.3;ATENCAO PRIMARIA A SAUDE;APLICACOES DIRETAS;SERVICOS DE VIGILANCIA E POLICIAMENTO POR PESSOA JURIDICA
ATIVO;3,40E+13;INSTITUTO DE PSICOL. CLIN. EDUCACIONAL E PROFISSIONAL;ORDINARIOS NAO VINCULADOS - RECEITAS DE IMPOSTOS E DE TRANSFERENCIA DE IMPOSTOS - SAUDE;CONTRATO DE GESTÃO N° 008/2019 - CHAMAMENTO PUBLICO EMERGENCIAL N° CP EMERG 20/2019;60414367.31;0;60414367.31;15148034.53;COORDENADORIA GERAL DE ATENÇÃO PRIMÁRIA DA AP5.2;COORDENADORIA GERAL DE ATENÇÃO PRIMÁRIA DA AP5.2;ATENCAO PRIMARIA A SAUDE;TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;SERVICOS DE GER.. OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A SAUDE. PRESTADOS POR OS
ATIVO;1,83E+13;BIOHOSP PRODUTOS HOSPITALARES LTDA;MULTAS POR INFRACAO A LEGISLACAO DE SAUDE;TERMO FORMALIZADO ATRAVÉS DA ATA DE REGISTRO DE PREÇOS SMS Nº 81/2018 - P.E. SMS Nº 330/2018. REFERENTE A FORNECIMENTO DE INDICADORES BIOLÓGICOS. COM CESSÃO DE EQUIPAMENTO. EM ATENDIMENTO AO LABORATÓRIO MUNICIPAL DE SAÚDE ZBLICA DA S/SUBVISA;42500;0;42500;5100;SUBSECRETARIA DE VIGILÂNCIA. FISCALIZAÇÃO SANITÁRIA E CONTROLE DE ZOONOSES;SUBSECRETARIA DE VIGILÂNCIA. FISCALIZAÇÃO SANITÁRIA E CONTROLE DE ZOONOSES;VIGILANCIA E CONTROLE DO RISCO SANITARIO;APLICACOES DIRETAS;MATERIAIS E PRODUTOS BIOLOGICOS E LABORATORIAIS
ATIVO;5,04E+13;SAPRA LANDAUER SERVICO DE ASSESSORIA E PROTECAO RADIOLOGICA SC LTDA;CONVENIOS;PRESTAÇÃO DE SERVIÇO DE DOSIMETRIA PESSOAL E AMBIENTAL PARA AS UNIDADES GERIDAS PELA RIOSAUDE;6912;0;6912;2736;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE ASSISTENCIA MEDICA. HOSPITALAR E ODONTOLOGICA
ATIVO;1,83E+13;LABORATORIO BLESSING ANALISES CLINICAS E ANATOMIA PATOLOGICALTDA;CONVENIOS;PRESTAÇÃO DE SERVIÇO DE EXAMES LABORATORIAIS NAS DEPENDENCIAS DO HOSPITAL MUNICIPAL ROCHA FARIA;1501200;0;1501200;901268.16;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE LABORATORIO DE ANALISES CLINICAS
ATIVO;8,63E+12;AMO RX IMAGENS RIO RADIOLOGIA LTDA ME;CONVENIOS;PRESTAÇÃO DE SERVIÇO DE DIAGNOSTICO POR IMAGEM PARA REALIZAÇÃO DE EXAMES DE ULTRASSONOGRAFIA. ENGLOBANDO O FORNECIMENTO DE MÃO DE OBRA ESPECIALIZADA. MATERIAIS E DE TODOS OS INSUMOS NECESSARIOS PARA A PERFEITA EXECUÇAO DOS SERVIÇOS NAS DEPENDENCIAS DO HOSPITAL MUNICIPAL ROCHA FARIA;500700;0;500700;269550;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE SAUDE PUBLICA EM GERAL
ATIVO;1,83E+13;BIOHOSP PRODUTOS HOSPITALARES LTDA;CONVENIOS;CESSÃO DE USO DE QUIPAMENTO COM ASSISTÊNCIA TECNICA E ASSESSORIA CIENTIFICA COM FORNECIMENTO DE INDICADORES BIOLÓGICOS PARA USO NA UNIDADE DE PRONTO ATENDIMENTO UPA SENADOR CAMARÁ;20000;0;20000;0;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;ATENCAO HOSPITALAR;APLICACOES DIRETAS;MATERIAIS PARA USO MEDICINAL. CIRURGICO E ODONTOLOGICO
ATIVO;2,68E+13;EDIR DE S PORTO JUNIOR GASTRO;CONVENIOS;PRESTAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA EM PROCEDIMENTOS COM FINALIDADE DIAGNÓSTICA POR ENDOSCOPIA. A SEREM PRESTADOS DAS 07:00 ÀS 19:00 HORAS (SEGUNDA-FEIRA. QUARTA-FEIRA. SEXTA-FEIRA). INCLUINDO OS PROFISSIONAIS ESPECIALIZADOS. EMISSÃO DE LAUDOS. COLETA DE MATERIAL PARA BIÓPSIA E EQUIPAMENTOS E INSUMOS PARA A REALIZAÇÃO DOS EXAMES NO COMPLEXO DO HOSPITAL MUNICIPAL RONALDO GAZOLLA;1095000;0;1095000;0;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SAUDE PUBLICA - GESTAO PLENA
ATIVO;3,35E+13;SANOLI INDUSTRIA E COMERCIO DE ALIMENTACAO LTDA;CONVENIOS;PRESTAÇÃO DE SERVIÇO CONTÍNUO DE FORNECIMENTO DE ALIMENTAÇÃO. PARA PRÉ-PREPARO. PREPARO. TRANSPORTE E DISTRIBUIÇÃO DE DIETAS NORMAIS. MODIFICADAS. COM MÃO DE OBRA ESPECIALIZADA PARA ATENDER AOS PACIENTES. ACOMPANHANTES E FUNCIONÁRIOS E A DISPONIBILIZAÇÃO DE MÃO DE OBRA PARA REALIZAÇÃO DO SERVIÇO DE PREPARAÇÃO DAS DIETAS ENTERAIS E FÓRMULAS INFANTIS. DO LACTÁRIO NO HOSPITAL MUNICIPAL RONALDO GAZOLLA.;5409006.6;0;5409006.6;1015372.44;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;ATENCAO HOSPITALAR;APLICACOES DIRETAS;FORNECIMENTO DE ALIMENTACAO
ATIVO;86616000127;UTN UNIDADE DE TRATAMENTO NEFROLOGICO E SERVICO LTDA;CONVENIOS;PRESTAÇÃO DE SERVIÇOS NO PROCEDIMENTO DE HEMODIÁLISE ADULTO (HEMODIÁLISAE CONVENCIONAL. HEMODIÁLISE ESTENDIDA LENTA. HEMODIÁLISE CONTÍNUA. DIÁLISE PERITONEAL CONTINUA E DIALISE PERITONIAL AUTOMATIZADA). PARA PACIENTES DO HOSPITAL MUNICIPAL RONALDO GAZOLLA;3374265.6;0;3374265.6;388636.5;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;EMPRESA PÚBLICA DE SAÚDE DO RIO DE JANEIRO S/A;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE SAUDE PUBLICA EM GERAL
ATIVO;1,30E+13;T&S LOCACAO DE MAO DE OBRA EM GERAL EIRELI;ORDINARIOS NAO VINCULADOS;REFERENTE À PRESTAÇÃO DE SERVIÇOS DE PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL ÀS ATIVIDADES DOS DIVERSOS SETORES DO HMSA;537642.24;0;537642.24;119924.09;HOSPITAL MUNICIPAL SOUZA AGUIAR;HOSPITAL MUNICIPAL SOUZA AGUIAR - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 1;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL
ATIVO;7,68E+11;HB MULTISERVICOS LTDA;ORDINARIOS NAO VINCULADOS - RECEITAS DE IMPOSTOS E DE TRANSFERENCIA DE IMPOSTOS - SAUDE;TRANSFERÊNCIA DE DESPESAS DA SECRETARIA MUNICIPAL DE SAÚDE - NÍVEL CENTRAL PARA O HMFM REFERENTE À PRESTAÇÃO DE SERVIÇO DE LIMPEZA. CONSEVAÇÃO E HIGIENIZAÇÃO HOSPITALAR;1249472.26;0;1249472.26;43539.17;HOSPITAL MATERNIDADE FERNANDO MAGALHÃES;HOSPITAL MATERNIDADE FERNANDO MAGALHÃES;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICO DE LIMPEZA E HIGIENIZACAO HOSPITALAR
ATIVO;8,61E+12;SARAIVA MANUTENCAO DE EQUIP MED HOSPITALAR LTDA ME;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;PRESTAÇÃO DE SERVIÇOS DE DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE DESFIBRILADORES COM ECG. MARCAPASSO E REGISTRADOR. MARCA ZOLL.;41760;0;41760;10440;HOSPITAL MUNICIPAL MIGUEL COUTO;HOSPITAL MUNICIPAL MIGUEL COUTO - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 2.1;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVS.DE REPARO.ADPTACAO.CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA
ATIVO;1,17E+13;MAX CLEAN LAVANDERIA INDUSTRIALE COMERCIAL LTDA;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;TRANSFERÊNCIA DA DESPESA DA SMS-NÍVEL CENTRAL PARA O H.M. MIGUEL COUTO REFERENTE À PRESTAÇÃO DE SERVIÇOS DE LAVANDERIA HOSPITALAR VISANDO ATENDER ÀS NECESSIDADES DO H.M. MIGUEL COUTO.;9189637.92;0;9189637.92;1064577.56;HOSPITAL MUNICIPAL MIGUEL COUTO;HOSPITAL MUNICIPAL MIGUEL COUTO - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 2.1;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERV.LAVAG..HIG..DESINF..COLETA.GUARDA E DIST DE ROUPAS HOSP.E SERV.COMPL.PREST.PES.JURID.
ATIVO;3,16E+13;MAPO DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA.;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA TÉCNICA. ASSESSORIA CIENTÍFICA COM CESSÃO DE EQUIPAMENTOS PARA CORTE E SELAGEM DO PAPEL GRAU CIRÚRGICO PARA ESTERILIZADORES A VAPOR (AUTOCLAVES) E FORNECIMENTO DO PAPEL GRAU CIRÚRGICO EM ROLO.;9579;0;9579;4333;HOSPITAL MUNICIPAL PAULINO WERNECK;HOSPITAL MUNICIPAL PAULINO WERNECK - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 3.7;ATENCAO HOSPITALAR;APLICACOES DIRETAS;MATERIAIS PARA USO MEDICINAL. CIRURGICO E ODONTOLOGICO
ATIVO;1,30E+13;T&S LOCACAO DE MAO DE OBRA EM GERAL EIRELI;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;PRESTAÇÃO DE SERVIÇO DE APOIO OPERACIONAL;513882.6;0;513882.6;187476.53;HOSPITAL MUNICIPAL SALGADO FILHO;HOSPITAL MUNICIPAL SALGADO FILHO - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 3.2;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL
ATIVO;1,02E+12;NUTRIENTE PRODUTOS E SERVICOS FARMACEUTICOS LTDA;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;TERMO DE EXECUÇÃO N° 025/2019 AO CONTRATO SMS N° 027/2019 PARA A PRESTAÇÃO DE SERVIÇOS DE MANIPULAÇÃO DE MISTURAS NUTRITIVAS PARENTERAIS;32160;0;32160;0;HOSPITAL MUNICIPAL SALGADO FILHO;HOSPITAL MUNICIPAL SALGADO FILHO - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 3.2;ATENCAO HOSPITALAR;APLICACOES DIRETAS;FORNECIMENTO DE ALIMENTACAO
ATIVO;2,02E+12;DIAG PRIME COMERCIO E DISTRIBUICAO DE PRODUTOS CIENTIFICOS LTDA;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇOS DE CESSÃO DE USO DE EQUIPAMENTOS. ASSISTÊNCIA TÉCNICA E ASSESSORIA CIENTÍFICA. COM FORNECIMENTO DE MATERIAIS DE CONSUMO LABORATORIAIS PARA TÉCNICAS AUTOMATIZADAS;243552;0;243552;147205;HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES;HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES;ATENCAO HOSPITALAR;APLICACOES DIRETAS;MATERIAIS E PRODUTOS BIOLOGICOS E LABORATORIAIS
ATIVO;5,23E+12;BEST VIGILANCIA E SEGURANCA LTDA;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇO DE VIGILÂNCIA E SEGURANÇA DESARMADA;510730.04;0;510730.04;510729.04;HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES;HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE VIGILANCIA E POLICIAMENTO POR PESSOA JURIDICA
ATIVO;5,88E+13;OXY SYSTEM EQUIPAMENTOS MEDICOS LTDA;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;MANUTENÇÃO PREVENTIVA E CORRETIVA DE VENTILADORES PULMONARES;451200;0;451200;125333.33;HOSPITAL MUNICIPAL LOURENÇO JORGE;HOSPITAL MUNICIPAL LOURENÇO JORGE - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 4;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVS.DE REPARO.ADPTACAO.CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA
ATIVO;1,11E+13;ELEVADORES ELEVAT CONSERV LTDA ME;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;MANUTENÇÃO PREVENTIVA E CORRETIVA DE ELEVADORES E MONTA CARGA MLD;411229.44;0;411229.44;82245.89;HOSPITAL MUNICIPAL LOURENÇO JORGE;HOSPITAL MUNICIPAL LOURENÇO JORGE - COORDENADORIA GERAL DE EMERGÊNCIA DA AP 4;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVS.DE REPARO. ADAPTACAO. CONSERVACAO. RESTAURACAO E INSTALACAO DE ELEVADORES
ATIVO;8,02E+11;AGILE CORP SERVICOS ESPECIALIZADOS LTDA;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇO DE APOIO OPERACIONAL;82896.78;0;82896.78;55246.85;HOSPITAL MUNICIPAL NOSSA SENHORA DO LORETO;HOSPITAL MUNICIPAL NOSSA SENHORA DO LORETO;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL
ATIVO;7,40E+13;M3 MANUTENCAO E MONTAGENS LTDA;ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO PREVENTIVA E COPRRETIVA PREDIAL E DE EQUIPAMENTOS;1401501.68;0;1401501.68;205649.37;HOSPITAL MUNICIPAL NOSSA SENHORA DO LORETO;HOSPITAL MUNICIPAL NOSSA SENHORA DO LORETO;ATENCAO HOSPITALAR;APLICACOES DIRETAS;SERVS.DE REPARO. ADAPTACAO.CONSERV.RESTAURACAO E INSTALACAO DE SISTEMA DE REFRIGERACAO
ATIVO;7,33E+13;PROGRAMA NACIONAL DE CONTROLE DE QUALIDADE LTDA;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇO DE CONTROLE DE QUALIDADE DE LABORATÓRIO;13340.64;0;13340.64;8893.76;HOSPITAL MUNICIPAL ÁLVARO RAMOS;HOSPITAL MUNICIPAL ÁLVARO RAMOS;ATENCAO HOSPITALAR;APLICACOES DIRETAS;CONSULTORIAS EM GERAL
ATIVO;1,73E+13;GRAVISA ENGENHARIA E EMPREENDIMENTOS LTDA;MULTAS POR INFRACAO A LEGISLACAO DO TRANSITO;SERVIÇOS EMERGENCIAIS DE APOIO À CONSERVAÇÃO DE LOGRADOUROS NA ÁREA DAS XVII. XVIII. XIX. XXVI E XXXIII RAS - AP-5 AP-5;7245765.22;0;7245765.22;1711355.99;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DA CIDADE;SUBSECRETARIA DE ENGENHARIA E CONSERVAÇÃO;CONSERVA RIO;APLICACOES DIRETAS;SERVICOS DE CONSERVACAO E MANUTENCAO DE VIAS URBANAS
ATIVO;3,39E+13;GLOBO CONSTRUCOES E TERRAPLANAGEM LTDA;CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE;PRESTAÇÃO DE SERVIÇOS DE REMOÇÃO E TRANSPORTE DE ESCOMBROS DAS DEMOLIÇÕES REALIZADAS PARA ELIMINAÇÃO DE RISCOS AO PATRIMÔNIO ZBLICO NO ÂMBITO DA COE. EM TODAS AS APS;2508883.36;0;2508883.36;0;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DA CIDADE;SUBSECRETARIA DE ENGENHARIA E CONSERVAÇÃO;CONSERVA RIO;APLICACOES DIRETAS;SERVICOS DE DEMOLICAO EM GERAL
ATIVO;3,51E+12;TICKET SOLUCOES HDFGT S A;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇO DE APOIO OPERACIONAL À ADMINISTRAÇÃO E GERENCIAMENTO DE ABASTECIMENTO DA FROTA. MÁQUINAS E EQUIPAMENTOS ATRAVÉS DO FORNECIMENTO DE CARTÕES MAGNÉTICOS. PARA SEREM UTILIZADOS EM VEÍCULOS PRÓPRIOS OU LOCADOS PELOS#RGÃOS/ENTIDADES DO MUNICÍPIO DO RIO DE JANEIRO. COM FORNECIMENTO DE#LEO DIESEL. ÁLCOOL E GASOLINA. ATRAVÉS DE REDE DE POSTOS. PRÓPRIOS E/OU CREDENCIADOS. PARA ATENDER AOS DIVERSOS#RGÃOS/ENTIDADES DA PCRJ;267469.2;0;267469.2;0;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DA CIDADE;SUBSECRETARIA DE GESTÃO;GESTAO ADMINISTRATIVA - TERRITORIO DESCENTRALIZADO. INCLUSIVO E CONECTADO;APLICACOES DIRETAS;TICKET COMBUSTIVEL
ATIVO;1,30E+13;T&S LOCACAO DE MAO DE OBRA EM GERAL EIRELI;ORDINARIOS NAO VINCULADOS;LOCAÇÃO DE MÃO DE OBRA DE SERVIÇO DE COPERIRA E RECEPCIONISTA.;37777.56;0;37777.56;17331.06;FUNDAÇÃO INSTITUTO DAS ÁGUAS DO MUNICÍPIO DO RIO DE JANEIRO;FUNDAÇÃO INSTITUTO DAS ÁGUAS DO MUNICÍPIO DO RIO DE JANEIRO;GESTAO ADMINISTRATIVA - RIO VERDE. LIMPO E SAUDAVEL;APLICACOES DIRETAS;SERVICOS DE LIMPEZA. CONSERVACAO. HIGIENE E COPA POR PESSOA JURIDICA
ATIVO;8,86E+12;METROPOLIS PROJETOS URBANOS LTDA;CONTRAPARTIDA - REGULARIZACAO DE OBRAS - CONTRAPARTIDA DE OPERACOES DE CREDITO;PRESTAÇÃO DE SERVIÇOS DE DESENVOLVIMENTO E IMPLANTAÇÃO DE TRABALHO SOCIOAMBIENTAL. PARA APOIAR AS AÇÕES SOCIAMBIENTAIS DO PROGRAMA SANEANDO PARA TODOS - LOTES 1B E 1C - JACAREPAGUÁ - XVI RA - AP 4;735003.53;0;735003.53;133240.1;FUNDAÇÃO INSTITUTO DAS ÁGUAS DO MUNICÍPIO DO RIO DE JANEIRO;FUNDAÇÃO INSTITUTO DAS ÁGUAS DO MUNICÍPIO DO RIO DE JANEIRO;CONTROLE DE ENCHENTES;APLICACOES DIRETAS;SERVICOS DE ASSISTENCIA SOCIAL
ATIVO;5,35E+12;SD ENGENHARIA LTDA;MULTAS POR INFRACAO A LEGISLACAO DO TRANSITO;OBRAS EMERGENCIAIS DO RIO MARACANÃ PRÓXIMO AO Nº 1075 - TIJUCA -VIII R.A. - AP 2.2.;5357485.47;0;5357485.47;3310183.19;FUNDAÇÃO INSTITUTO DAS ÁGUAS DO MUNICÍPIO DO RIO DE JANEIRO;FUNDAÇÃO INSTITUTO DAS ÁGUAS DO MUNICÍPIO DO RIO DE JANEIRO;CONTROLE DE ENCHENTES;APLICACOES DIRETAS;EXECUCAO DAS OBRAS E PROJETOS
ATIVO;1,40E+13;GAME EXPERIENCE EVENTOS LTDA;ORDINARIOS NAO VINCULADOS;LOCAÇÃO DE ESPAÇO  EVENTO GAME XP;134411.93;0;134411.93;134411.93;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO. EMPREGO E INOVAÇÃO;GABINETE DA SECRETARIA MUNICIPAL DE DESENVOLVIMENTO. EMPREGO E INOVAÇÃO;INOVA RIO;APLICACOES DIRETAS;BENS IMOVEIS - LOCACAO DE PESSOA JURIDICA
ATIVO;3,52E+12;ESTEFANIA COLMANETTI E ADVOGADOS ASSOCIADOS SS;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇOS TÉCNICOS PROFISSIONAIS ESPECIALIZADOS DE ADVOGADO. CONSISTINDO NA REPRESENTAÇÃO JUDICIAL E ADMINISTRATIVA DA CET-RIO EM TODAS AS INSTÂNCIAS. INCLUSIVE PERANTE TRIBUNAIS SUPERIORES. EM AÇÕES DE NATUREZA TRABALHISTA. EM ESTIMADO DE 260 PROCESSOS.;224390.4;0;224390.4;8049.81;COMPANHIA DE ENGENHARIA DE TRÁFEGO DO RIO DE JANEIRO;COMPANHIA DE ENGENHARIA DE TRÁFEGO DO RIO DE JANEIRO;GESTAO ADMINISTRATIVA - TERRITORIO DESCENTRALIZADO. INCLUSIVO E CONECTADO;APLICACOES DIRETAS;DESPESAS DECORRENTES DE  DEFESA DO MUNICIPIO
ATIVO;8,93E+12;ASSOCIACAO REDES DE DESENVOLVIMENTO DA MARE;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 - APOIO AO PROJETO CULTURAL: MARÉ DE LER 2ª EDIÇÃO  WOC356/01/2018 - CI: LUXOR INVESTIMENTOS LTDA;6286.73;0;6286.73;6286.73;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,08E+13;H S RIO CONTEUDOS DE INTERNET LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL CENTENÁRIO SÉRGIO BERNARDES - WEC380/01/2018 - CI IVAN REZENDE ARQUITETURA LTDA;4053.12;0;4053.12;4053.12;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,08E+13;H S RIO CONTEUDOS DE INTERNET LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL CENTENÁRIO SÉRGIO BERNARDES - WEC380/01/2018 - CI STEWART ENGENHARIA E PARTICIPAÇÕES LTDA;27396.39;0;27396.39;27396.39;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;7,12E+12;ASSOCIACAO ENCAMINHANDO;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: PROJETO SILO CRIATIVO  FCC 3ª EDIÇÃO  WOC285/01/2018 CI: JP SMART VENDING OPERADORA DE MÁQUINAS AUTOMÁTICAS LTDA;6065.5;0;6065.5;6065.5;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,32E+13;ROCK WORLD SA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL ROCK STREET 2019 - WEC221/01/2018 - CI PRIMAVIDA ODONTOLOGIA DE GRUPO LTDA;45000;0;45000;45000;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,32E+13;ROCK WORLD SA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: ROCK STREET 2019  WEC221/01/2018 CI: TRANSRIO CAMINHOES. ONIBUS. MÁQUINAS E MOTORES LTDA;18497.61;0;18497.61;18497.61;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,77E+13;TRINDADE MARKETING ESPORTIVO E CULTURAL;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: CARROSELFIE (ANO II)  WEC209/01/2018 CI: CHAMI EMPREENDIMENTOS SA;41391.19;0;41391.19;41391.19;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
